calories,carbs,category,fat,name,restaurant
900,63,breakfast,62,Add Biscuits with Sausage Gravy & (4) Pork Sausage Links,IHOP
100,19,kids-meals,2.5,Add Blueberry Compote w/Whipped Topping,IHOP
90,17,kids-meals,2.5,Add Cinnamon Apple Compote w/Whipped Topping,IHOP
190,36,breakfast,2.5,Add Corn Tortillas,IHOP
300,18,breakfast,20,Add Corned Beef Hash,IHOP
690,60,breakfast,37,Add Country/Chicken Fried Steak & Country Gravy,IHOP
800,65,breakfast,45,Add Country/Chicken Fried Steak & Sausage Gravy,IHOP
280,47,breakfast,6,Add Flour Tortillas,IHOP
110,1,breakfast,2.5,Add Grilled Ham,IHOP
110,1,breakfast,2.5,Add Ham Steak,IHOP
190,26,desserts,9,Add Hot Fudge,IHOP
190,26,kids-meals,9,Add Hot Fudge,IHOP
90,11,desserts,4,"Add Ice Cream, Chocolate, (1) scoop",IHOP
90,11,desserts,4,"Add Ice Cream, Chocolate, (1) scoop",IHOP
80,11,desserts,3.5,"Add Ice Cream, Strawberry, (1) scoop",IHOP
80,11,desserts,3.5,"Add Ice Cream, Strawberry, (1) scoop",IHOP
90,10,desserts,5,"Add Ice Cream, Vanilla, (1) scoop",IHOP
90,10,desserts,5,"Add Ice Cream, Vanilla, (1) scoop",IHOP
360,22,breakfast,23,Add Side of Scrapple,IHOP
350,4,breakfast,30,Add Side of Spam®,IHOP
70,17,desserts,0,Add Strawberry Topping,IHOP
70,17,kids-meals,0,Add Strawberry Topping,IHOP
90,19,kids-meals,2.5,Add Strawberry Topping w/Whipped Topping,IHOP
280,0,breakfast,11,Add Top Sirloin Steak,IHOP
280,0,breakfast,11,Add Top Sirloin Steak,IHOP
1780,163,appetizers,99,Appetizer Sampler,IHOP
120,29,drinks,0,"Apple Juice, 10 fl oz",IHOP
150,36,drinks,0,"Apple Juice, 12 fl oz (Kid’s Cup)",IHOP
210,51,drinks,0,"Apple Juice, 16 fl oz",IHOP
480,116,drinks,0,"Apple Juice, Carafe",IHOP
840,17,breakfast,65,"Avocado, Bacon & Cheese Omelette",IHOP
210,25,kids-meals,6,Baby Cakes,IHOP
770,57,breakfast,49,Bacon & Cheddar Hash Brown Stack with Fresh Fruit,IHOP
1020,83,breakfast,61,Bacon & Cheddar Hash Brown Stack with Pancakes,IHOP
1130,43,breakfast,82,Bacon & Cheddar Stuffed Crepes,IHOP
930,47,sandwiches,61,Bacon Cheddar Chicken Sandwich,IHOP
980,17,breakfast,75,Bacon Temptation Omelette,IHOP
870,34,breakfast,58,Bacon Wrapped Sirloin Steak & Eggs,IHOP
1010,50,burgers,66,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Bacon Patty,IHOP
970,48,burgers,63,Bacon’N Beef™ Bacon & Egg Cheeseburger w/Beef Patty,IHOP
900,48,burgers,58,Bacon’N Beef™ Bacon Cheeseburger w/Bacon Patty,IHOP
860,47,burgers,55,Bacon’N Beef™ Bacon Cheeseburger w/Beef Patty,IHOP
830,48,burgers,53,Bacon’N Beef™ Cheeseburger w/Bacon Patty,IHOP
780,46,burgers,50,Bacon’N Beef™ Cheeseburger w/Beef Patty,IHOP
970,52,burgers,65,Bacon’N Beef™ Mega Mushroom Burger w/Bacon Patty,IHOP
920,50,burgers,62,Bacon’N Beef™ Mega Mushroom Burger w/Beef Patty,IHOP
340,63,sides,7,Baked Potato,IHOP
640,50,breakfast,39,Belgian Waffle Combo,IHOP
420,47,breakfast,23,Belgian Waffle w/Butter,IHOP
360,47,breakfast,15,"Belgian Waffle, Plain",IHOP
1130,104,breakfast,62,Big Country Breakfast,IHOP
1130,104,breakfast,62,Big Country Breakfast,IHOP
1220,54,breakfast,82,Big Steak Omelette,IHOP
880,80,breakfast,50,Big Two-Egg Breakfast,IHOP
1420,99,breakfast,95,Biscuits & Gravy Combo w/Country Gravy,IHOP
1530,105,breakfast,103,Biscuits & Gravy Combo w/Sausage Gravy,IHOP
1180,82,breakfast,74,Breakfast Sampler,IHOP
340,19,soups,23,Broccoli Cheese Soup,IHOP
340,19,soups,23,Broccoli Cheese Soup,IHOP
340,19,soups,23,Broccoli Cheese Soup,IHOP
340,19,soups,23,Broccoli Cheese Soup,IHOP
1000,66,breakfast,69,Cheese Blintzes,IHOP
520,27,kids-meals,35,Cheese Omelette,IHOP
490,42,kids-meals,28,Cheeseburger,IHOP
950,41,breakfast,62,Cheesy Western Omelette with Fresh Fruit,IHOP
1330,89,breakfast,77,Cheesy Western Omelette with Pancakes,IHOP
1600,72,salads,118,Chicken & Spinach Salad,IHOP
1080,97,entrees,62,Chicken & Waffles,IHOP
1180,55,sandwiches,81,Chicken Clubhouse Super Stacker,IHOP
960,22,breakfast,65,Chicken Fajita Omelette,IHOP
1070,70,appetizers,59,Chicken Fajita Quesadilla,IHOP
790,49,salads,44,Chicken Fajita Salad,IHOP
870,54,salads,52,Chicken Fajita Salad w/Avocado,IHOP
880,48,breakfast,53,Chicken Florentine Crepes,IHOP
1240,105,breakfast,69,Chicken Fried Chicken & Eggs w/Country Gravy,IHOP
1300,107,breakfast,73,Chicken Fried Chicken & Eggs w/Sausage Gravy,IHOP
690,74,entrees,33,Chicken Fried Chicken w/Country Gravy,IHOP
750,77,entrees,37,Chicken Fried Chicken w/Sausage Gravy,IHOP
170,18,soups,5,Chicken Noodle Soup,IHOP
170,18,soups,5,Chicken Noodle Soup,IHOP
170,18,soups,5,Chicken Noodle Soup,IHOP
170,18,soups,5,Chicken Noodle Soup,IHOP
190,23,soups,7,Chicken Tortilla Soup,IHOP
190,23,soups,7,Chicken Tortilla Soup,IHOP
190,23,soups,7,Chicken Tortilla Soup,IHOP
190,23,soups,7,Chicken Tortilla Soup,IHOP
720,112,breakfast,24,Chocolate Chip Pancakes (4),IHOP
1400,111,breakfast,82,Chorizo & Eggs,IHOP
1120,126,breakfast,54,CINN-A-STACK® French Toast,IHOP
890,138,breakfast,29,CINN-A-STACK® Pancakes (4),IHOP
1210,102,breakfast,75,Cinnamon Swirl French Toast Combo,IHOP
1460,102,breakfast,97,Classic Skillets,IHOP
5,1,coffee,0,"Coffee, Cup",IHOP
25,5,coffee,0,"Coffee, Full Carafe",IHOP
1120,24,breakfast,82,Colorado Omelette,IHOP
990,30,breakfast,72,Corned Beef Hash & Cheese Omelette,IHOP
1110,91,breakfast,61,Corned Beef Hash & Eggs,IHOP
1140,50,breakfast,80,Country Omelette,IHOP
1570,139,breakfast,87,Country/Chicken Fried Steak & Eggs w/Country Gravy,IHOP
1680,145,breakfast,95,Country/Chicken Fried Steak & Eggs w/Sausage Gravy,IHOP
830,82,entrees,38,Country/Chicken Fried Steak Dinner w/Country Gravy,IHOP
940,88,entrees,46,Country/Chicken Fried Steak Dinner w/Sausage Gravy,IHOP
130,33,drinks,0,"Cranberry Juice, 10 fl oz",IHOP
160,41,drinks,0,"Cranberry Juice, 12 fl oz (Kid’s Cup)",IHOP
230,58,drinks,0,"Cranberry Juice, 16 fl oz",IHOP
520,132,drinks,0,"Cranberry Juice, Carafe",IHOP
440,10,breakfast,32,"Create Your Own Omelette, Plain",IHOP
140,2,breakfast,4,"Create Your Own Omelette, Plain w/Egg Substitute",IHOP
1200,112,breakfast,66,"Create Your Own Viva La French Toast Combo, Blueberry",IHOP
1300,121,breakfast,73,"Create Your Own Viva La French Toast Combo, CINN-A-STACK®",IHOP
1180,109,breakfast,66,"Create Your Own Viva La French Toast Combo, Cinnamon Apple",IHOP
1170,93,breakfast,71,"Create Your Own Viva La French Toast Combo, Original",IHOP
1190,111,breakfast,66,"Create Your Own Viva La French Toast Combo, Strawberry",IHOP
1210,116,breakfast,66,"Create Your Own Viva La French Toast Combo, Strawberry Banana",IHOP
900,88,breakfast,45,"Create Your Own Viva La French Toast Combo, Whole Wheat",IHOP
410,71,kids-meals,10,Create-A-Face Pancake,IHOP
1460,93,salads,95,Crispy Chicken Salad w/Fried Chicken,IHOP
1270,59,salads,91,Crispy Chicken Salad w/Grilled Chicken,IHOP
1010,89,entrees,56,Crispy Chicken Strips,IHOP
290,37,kids-meals,10,Crispy Chicken Strips,IHOP
1230,117,appetizers,67,Crispy Chicken Strips & Fries,IHOP
580,77,desserts,27,Crispy Strawberry Banana Cheesecake,IHOP
5,1,sides,0,Dill Pickle Spear,IHOP
660,39,sandwiches,45,Double BLT,IHOP
800,144,breakfast,17,Double Blueberry Pancakes (4),IHOP
1020,80,breakfast,57,Eggs Benedict,IHOP
190,25,coffee,10,"Flavored Coffee, French Vanilla",IHOP
220,30,coffee,10,"Flavored Coffee, Swiss Mocha",IHOP
790,73,entrees,39,French Onion Pot Roast,IHOP
640,59,breakfast,36,French Toast,IHOP
430,30,kids-meals,28,French Toast,IHOP
480,66,desserts,21,Fruit Crepe w/Blueberry Compote,IHOP
390,45,desserts,21,Fruit Crepe w/Cinnamon Apple Compote,IHOP
460,65,desserts,21,Fruit Crepe w/Strawberry Topping,IHOP
450,57,kids-meals,20,Funny Face® (Buttermilk),IHOP
480,62,kids-meals,22,Funny Face® (Chocolate),IHOP
840,18,breakfast,66,Garden Omelette,IHOP
1050,51,breakfast,75,Garden Stuffed Crepes,IHOP
150,15,sides,8,Garlic Bread,IHOP
830,71,breakfast,54,German Crepes,IHOP
120,30,drinks,0,"Grapefruit Juice, 10 fl oz",IHOP
150,38,drinks,0,"Grapefruit Juice, 12 fl oz (Kid’s Cup)",IHOP
210,53,drinks,0,"Grapefruit Juice, 16 fl oz",IHOP
480,120,drinks,0,"Grapefruit Juice, Carafe",IHOP
450,44,kids-meals,26,Grilled Cheese Sandwich,IHOP
960,39,salads,72,Grilled Chicken Caesar Salad,IHOP
870,39,salads,71,"Grilled Chicken Caesar Salad, No Chicken",IHOP
810,63,entrees,39,Grilled Liver,IHOP
810,46,entrees,46,Grilled Tilapia Hollandaise,IHOP
1070,77,sandwiches,56,Ham & Egg Melt,IHOP
920,95,breakfast,49,Harvest Grain ‘N Nut® Pancakes (4),IHOP
840,60,breakfast,48,Hash Brown Crusted Chicken with Country Gravy,IHOP
890,62,breakfast,52,Hash Brown Crusted Chicken with Sausage Gravy,IHOP
870,18,breakfast,60,Hearty Ham & Cheese Omelette,IHOP
0,2,drinks,0,Herbal Tea,IHOP
290,35,drinks,13,Hot Chocolate,IHOP
5,&lt;1,drinks,0,Hot Tea,IHOP
90,15,salads,3,House Salad,IHOP
90,15,salads,3,House Salad,IHOP
90,15,salads,3,House Salad,IHOP
90,15,salads,3,House Salad,IHOP
1110,83,breakfast,65,Huevos Rancheros,IHOP
300,26,desserts,20,"Ice Cream Sundae (Ice Cream, Whipped Topping & Cherry)",IHOP
90,11,desserts,4,"Ice Cream, Chocolate, (1) scoop",IHOP
80,11,desserts,3.5,"Ice Cream, Strawberry, (1) scoop",IHOP
90,10,desserts,5,"Ice Cream, Vanilla, (1) scoop",IHOP
200,44,coffee,1.5,"Iced Coffee, Mocha",IHOP
150,32,coffee,1.5,"Iced Coffee, Original",IHOP
190,41,coffee,1.5,"Iced Coffee, Vanilla",IHOP
5,2,drinks,0,"Iced Tea, 10 fl oz",IHOP
5,2,drinks,0,"Iced Tea, 12 fl oz (Kid’s Cup)",IHOP
10,2,drinks,0,"Iced Tea, 16 fl oz",IHOP
860,69,breakfast,50,"International Crepe Passport, Fresh Fruit",IHOP
930,40,breakfast,69,"International Crepe Passport, German",IHOP
1100,83,breakfast,71,"International Crepe Passport, Nutella®",IHOP
1000,68,breakfast,67,"International Crepe Passport, Strawberry Banana Danish",IHOP
330,11,burgers,25,Cheeseburger – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger
400,41,burgers,18,Cheeseburger w/Mustard & Ketchup Instead of Spread,In-N-Out Burger
480,39,burgers,27,Cheeseburger w/Onion,In-N-Out Burger
590,72,shakes,29,Chocolate Shake,In-N-Out Burger
520,11,burgers,39,Double-Double® – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger
590,41,burgers,32,Double-Double® w/Mustard & Ketchup Instead of Spread,In-N-Out Burger
670,39,burgers,41,Double-Double® w/Onion,In-N-Out Burger
395,54,french-fries,18,French Fries,In-N-Out Burger
240,11,burgers,17,Hamburger – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger
310,41,burgers,10,Hamburger w/Mustard & Ketchup Instead of Spread,In-N-Out Burger
390,39,burgers,19,Hamburger w/Onion,In-N-Out Burger
590,81,shakes,27,Strawberry Shake,In-N-Out Burger
580,67,shakes,31,Vanilla Shake,In-N-Out Burger
310,30,breakfast,14,Bacon Breakfast Jack®,Jack in the Box
680,58,sides,42,Bacon Cheddar Potato Wedges,Jack in the Box
260,3,salads,26,Bacon Ranch Dressing,Jack in the Box
920,45,burgers,63,Bacon Ultimate Cheeseburger™,Jack in the Box
430,35,breakfast,25,"Bacon, Egg & Cheese Biscuit",Jack in the Box
190,17,sides,11,Beef Taco (1 Taco),Jack in the Box
390,33,tacos,22,Beef Taco (2 Tacos),Jack in the Box
570,43,burgers,34,Big Cheeseburger,Jack in the Box
570,43,burgers,34,Big Cheeseburger,Jack in the Box
280,30,breakfast,11,Breakfast Jack®,Jack in the Box
280,30,kids-meals,11,Breakfast Jack®,Jack in the Box
450,32,breakfast,23,Breakfast Pita Pocket,Jack in the Box
520,37,salads,28,Chicken Club Salad w/ Crispy Chicken Strips**,Jack in the Box
370,13,salads,20,Chicken Club Salad w/ Grilled Chicken Strips**,Jack in the Box
320,33,chicken,11,Chicken Fajita Pita made w/ Whole Grain (no salsa),Jack in the Box
320,33,chicken,11,Chicken Fajita Pita made w/ Whole Grain (no salsa),Jack in the Box
330,35,chicken,11,Chicken Fajita Pita made w/ Whole Grain (w/ salsa),Jack in the Box
410,42,chicken,21,Chicken Sandwich,Jack in the Box
410,42,sandwiches,21,Chicken Sandwich,Jack in the Box
470,42,chicken,25,Chicken Sandwich with Bacon,Jack in the Box
470,42,sandwiches,25,Chicken Sandwich with Bacon,Jack in the Box
280,26,kids-meals,12,"Chicken Strips, Crispy 2 pc.",Jack in the Box
560,53,chicken,24,"Chicken Strips, Crispy 4 pc.",Jack in the Box
130,2,kids-meals,4,"Chicken Strips, Grilled 2 pc.",Jack in the Box
250,5,chicken,7,"Chicken Strips, Grilled 4 pc.",Jack in the Box
580,106,chicken,5,Chicken Teriyaki Bowl,Jack in the Box
690,133,chicken,6,Chicken Teriyaki Bowl,Jack in the Box
70,17,desserts,0,Chiquita® Apple Bites with Caramel,Jack in the Box
70,17,sides,0,Chiquita® Apple Bites with Caramel,Jack in the Box
70,17,kids-meals,0,Chiquita® Apple Bites with Caramel,Jack in the Box
180,30,drinks,2.5,Chocolate Lowfat Milk Chug 1%,Jack in the Box
300,57,desserts,7,Chocolate Overload™ Cake,Jack in the Box
220,3,salads,22,Creamy Southwest Dressing,Jack in the Box
150,15,sides,7,Egg Roll 1 pc.,Jack in the Box
440,46,sides,22,Egg Roll 3 pc.,Jack in the Box
660,32,breakfast,47,Extreme Sausage® Sandwich,Jack in the Box
990,112,seafood,50,Fish and Chips (Seasonal) w/ large French Fries,Jack in the Box
830,90,seafood,43,Fish and Chips (Seasonal) w/ medium French Fries,Jack in the Box
710,74,seafood,37,Fish and Chips (Seasonal) w/ small French Fries,Jack in the Box
650,61,sandwiches,37,Fish Sandwich (Seasonal),Jack in the Box
80,21,drinks,0,"Flavored Iced Tea, Mango 24 fl oz.",Jack in the Box
80,20,drinks,0,"Flavored Iced Tea, Peach 24 fl oz.",Jack in the Box
80,21,drinks,0,"Flavored Iced Tea, Raspberry 24 fl oz.",Jack in the Box
230,30,kids-meals,10,French Fries (Kid’s),Jack in the Box
610,83,french-fries,28,"French Fries, large",Jack in the Box
450,61,french-fries,21,"French Fries, medium",Jack in the Box
330,45,french-fries,15,"French Fries, small",Jack in the Box
300,34,kids-meals,16,French Toast Sticks 2 pc.,Jack in the Box
600,68,breakfast,33,French Toast Sticks 4 pc.,Jack in the Box
70,13,salads,4.5,Gourmet Seasoned Croutons,Jack in the Box
620,53,breakfast,29,Grilled Breakfast Sandwich,Jack in the Box
330,34,kids-meals,16,Grilled Cheese Sandwich,Jack in the Box
330,34,sandwiches,16,Grilled Cheese Sandwich,Jack in the Box
250,15,salads,10,Grilled Chicken Salad**,Jack in the Box
250,15,salads,10,Grilled Chicken Salad**,Jack in the Box
310,16,chicken,8,Grilled Chicken Strips w/ Teriyaki Dipping Sauce,Jack in the Box
620,54,sandwiches,29,"Grilled Sandwich, Deli Trio",Jack in the Box
660,53,sandwiches,31,"Grilled Sandwich, Turkey, Bacon & Cheddar",Jack in the Box
290,32,burgers,12,Hamburger,Jack in the Box
290,32,kids-meals,12,Hamburger,Jack in the Box
340,33,burgers,16,Hamburger Deluxe,Jack in the Box
340,33,burgers,16,Hamburger Deluxe,Jack in the Box
340,33,burgers,16,Hamburger Deluxe,Jack in the Box
420,34,burgers,23,Hamburger Deluxe with Cheese,Jack in the Box
420,34,burgers,23,Hamburger Deluxe with Cheese,Jack in the Box
330,32,burgers,15,Hamburger with Cheese,Jack in the Box
330,32,kids-meals,15,Hamburger with Cheese,Jack in the Box
280,26,breakfast,19,Hashbrown Sticks 5 pc.,Jack in the Box
850,41,breakfast,65,Hearty Breakfast Bowl,Jack in the Box
730,65,sandwiches,35,Homestyle Ranch Chicken Club,Jack in the Box
160,28,coffee,3,"Iced Coffee, Caramel (regular) 24 fl oz.",Jack in the Box
170,29,coffee,3,"Iced Coffee, Original (regular) 24 fl oz.",Jack in the Box
170,30,coffee,3,"Iced Coffee, Vanilla (regular) 24 fl oz.",Jack in the Box
530,60,sandwiches,21,Jack’s Spicy Chicken®,Jack in the Box
610,61,sandwiches,26,Jack’s Spicy Chicken® w/ Cheese,Jack in the Box
400,32,burgers,22,Jr. Bacon Cheeseburger,Jack in the Box
400,32,burgers,22,Jr. Bacon Cheeseburger,Jack in the Box
500,45,burgers,27,Jumbo Jack®,Jack in the Box
500,45,burgers,27,Jumbo Jack®,Jack in the Box
580,45,burgers,34,Jumbo Jack® with Cheese,Jack in the Box
580,45,burgers,34,Jumbo Jack® with Cheese,Jack in the Box
5,1,coffee,0,Kona Classic® Coffee (decaf) 12 fl oz.,Jack in the Box
10,2,coffee,0,Kona Classic® Coffee (decaf) 16 fl oz.,Jack in the Box
5,1,coffee,0,Kona Classic® Coffee (regular) 12 fl oz.,Jack in the Box
10,2,coffee,0,Kona Classic® Coffee (regular) 16 fl oz.,Jack in the Box
150,3,salads,15,Lite Ranch Dressing,Jack in the Box
35,5,salads,1.5,Low-Fat Balsamic Vinaigrette,Jack in the Box
610,38,breakfast,37,Meaty Breakfast Burrito (no salsa),Jack in the Box
620,40,breakfast,37,Meaty Breakfast Burrito (w/ salsa),Jack in the Box
690,84,desserts,37,Mini Churros 10 pc.,Jack in the Box
350,42,desserts,18,Mini Churros 5 pc.,Jack in the Box
280,22,sides,16,Mozzarella Cheese Sticks 3 pc.,Jack in the Box
560,43,sides,33,Mozzarella Cheese Sticks 6 pc.,Jack in the Box
310,32,desserts,17,New York Style Cheesecake,Jack in the Box
450,45,sides,28,Onion Rings,Jack in the Box
120,12,drinks,4.5,Reduced Fat Milk Chug 2%*,Jack in the Box
460,35,breakfast,30,Sausage Biscuit,Jack in the Box
440,31,breakfast,27,Sausage Breakfast Jack®,Jack in the Box
570,32,breakfast,40,Sausage Croissant,Jack in the Box
570,36,breakfast,38,"Sausage, Egg & Cheese Biscuit",Jack in the Box
200,21,kids-meals,11,Seasoned Curly Fries (Kid’s),Jack in the Box
580,63,french-fries,34,"Seasoned Curly Fries, large",Jack in the Box
430,46,french-fries,25,"Seasoned Curly Fries, medium",Jack in the Box
280,30,french-fries,16,"Seasoned Curly Fries, small",Jack in the Box
800,101,shakes,38,"Shake, Chocolate w/ Whipped Topping 16 oz.",Jack in the Box
1150,146,shakes,55,"Shake, Chocolate w/ Whipped Topping 24 oz.",Jack in the Box
810,92,shakes,43,"Shake, Oreo® Cookie w/ Whipped Topping 16 oz.",Jack in the Box
1170,134,shakes,61,"Shake, Oreo® Cookie w/ Whipped Topping 24 oz.",Jack in the Box
780,95,shakes,38,"Shake, Strawberry w/ Whipped Topping 16 oz.",Jack in the Box
1120,138,shakes,54,"Shake, Strawberry w/ Whipped Topping 24 oz.",Jack in the Box
700,76,shakes,38,"Shake, Vanilla w/ Whipped Topping 16 oz.",Jack in the Box
1000,109,shakes,54,"Shake, Vanilla w/ Whipped Topping 24 oz.",Jack in the Box
20,4,salads,0,Side Salad,Jack in the Box
20,4,salads,0,Side Salad**,Jack in the Box
20,4,salads,0,Side Salad**,Jack in the Box
900,52,burgers,60,Sirloin Cheeseburger,Jack in the Box
990,52,burgers,66,Sirloin Cheeseburger with Bacon,Jack in the Box
880,52,burgers,59,Sirloin Swiss & Grilled Onion Burger,Jack in the Box
970,52,burgers,65,Sirloin Swiss & Grilled Onion Burger with Bacon,Jack in the Box
290,72,shakes,0,"Smoothie, Mango 16 fl oz.",Jack in the Box
290,72,shakes,0,"Smoothie, Mango 16 oz.",Jack in the Box
450,114,shakes,0,"Smoothie, Mango 24 fl oz.",Jack in the Box
270,67,shakes,0,"Smoothie, Strawberry 16 fl oz.",Jack in the Box
270,67,shakes,0,"Smoothie, Strawberry 16 oz.",Jack in the Box
400,99,shakes,0,"Smoothie, Strawberry 24 fl oz.",Jack in the Box
290,73,shakes,0,"Smoothie, Strawberry Banana 16 fl oz.",Jack in the Box
290,73,shakes,0,"Smoothie, Strawberry Banana 16 oz.",Jack in the Box
440,108,shakes,0,"Smoothie, Strawberry Banana 24 fl oz.",Jack in the Box
410,35,breakfast,21,Sourdough Breakfast Sandwich,Jack in the Box
540,38,sandwiches,26,Sourdough Grilled Chicken Club,Jack in the Box
660,40,burgers,44,Sourdough Jack®,Jack in the Box
650,38,burgers,38,Sourdough Steak Melt,Jack in the Box
870,38,burgers,63,Sourdough Ultimate Cheeseburger™,Jack in the Box
500,53,salads,23,Southwest Chicken Salad w/ Crispy Chicken Strips**,Jack in the Box
350,29,salads,15,Southwest Chicken Salad w/ Grilled Chicken Strips**,Jack in the Box
140,18,salads,7,Spicy Corn Sticks,Jack in the Box
810,55,breakfast,50,Steak & Egg Burrito (no salsa),Jack in the Box
820,56,breakfast,50,Steak & Egg Burrito (w/ salsa),Jack in the Box
220,21,sides,12,Stuffed Jalapeños 3 pc.,Jack in the Box
510,49,sides,29,Stuffed Jalapeños 7 pc.,Jack in the Box
450,32,breakfast,27,Supreme Croissant,Jack in the Box
520,42,breakfast,25,Ultimate Breakfast Sandwich,Jack in the Box
830,44,burgers,57,Ultimate Cheeseburger™,Jack in the Box
614.3,50.12,sandwiches,30.77,#1 Pepe®,Jimmy Johns
807.3,66.67,sandwiches,34.77,#10 Hunter’s Club®,Jimmy Johns
765.3,68.82,sandwiches,31.33,#11 Country Club®,Jimmy Johns
729.35,71.23,sandwiches,30.67,#12 Beach Club®,Jimmy Johns
773.35,70.63,sandwiches,38.11,#13 Gourmet Veggie Club®,Jimmy Johns
684.3,67.27,sandwiches,24.53,#14 Bootlegger Club®,Jimmy Johns
843.35,72.23,sandwiches,38.83,#15 Club Tuna®,Jimmy Johns
755.3,67.27,sandwiches,33.33,#16 Club Lulu®,Jimmy Johns
760.3,67.22,sandwiches,39.27,#17 Ultimate Porker™,Jimmy Johns
533.3,48.57,sandwiches,23.97,#2 Big John®,Jimmy Johns
648.35,54.13,sandwiches,30.83,#3 Totally Tuna®,Jimmy Johns
514.9,50.27,sandwiches,21.83,#4 Turkey Tom®,Jimmy Johns
514.9,50.27,sandwiches,21.83,#4 Turkey Tom®,Jimmy Johns
600.14,51.7,sandwiches,28.37,#5 Vito®,Jimmy Johns
578.35,52.53,sandwiches,30.11,#6 Vegetarian,Jimmy Johns
775.3,68.77,sandwiches,32.37,#7 Gourmet Smoked Ham Club,Jimmy Johns
796.5,68.22,sandwiches,34.07,#8 Billy Club®,Jimmy Johns
948.14,70.35,sandwiches,50.97,#9 Italian Night Club®,Jimmy Johns
160,17,sides,9,BBQ Jimmy Chips,Jimmy Johns
420.73,62.35,sides,17.76,Chocolate Chunk Cookie,Jimmy Johns
470.1,3.92,sandwiches,34.88,Hunter’s Club® Unwich,Jimmy Johns
2.5,0.5,drinks,0,Iced Tea,Jimmy Johns
4,0.8,drinks,0,Iced Tea,Jimmy Johns
634.3,48.57,sandwiches,35.17,J.J.B.L.T.®,Jimmy Johns
150,18,sides,7,Jalapeño Chips,Jimmy Johns
242.5,65,drinks,0,Lemonade,Jimmy Johns
388,104,drinks,0,Lemonade,Jimmy Johns
12.5,2.5,drinks,0,Light Lemonade,Jimmy Johns
20,4,drinks,0,Light Lemonade,Jimmy Johns
5.5,1.1,sides,0,"Pickle, Spear",Jimmy Johns
22,4.4,sides,0,"Pickle, Whole",Jimmy Johns
